col,model_name,test_sharpe,test_rmse,test_spearmanr,train_cagr,train_sharpe_ratio,calmar
RSI_25_ta,gb,0.1931274479751938,-0.008630355361313567,0.0030752292471206547,3.9000892572865506,16.883438348695208,1461.4089583513667
DT_RSI_2_20,gb,0.4149880155809906,-0.008682877369393355,0.0604170264605404,3.9217798561199224,16.9833151694221,-inf
STO_20_1,gb,0.3602225080749115,-0.008569490939678034,0.02910433972318659,3.9217798561199224,16.9833151694221,-inf
MADIFF_10_100_0,gb,0.05795801719908912,-0.008758841882281083,0.006525889808664784,3.894173983296456,16.8562871159882,1403.6043089369014
MADIFF_10_100,gb,-0.004026707097320692,-0.008674679098554839,0.008910992583463697,3.9042365962904695,16.902496692740232,1462.9630146751606
MACD_10_100_5,gb,0.3725576312263331,-0.0087340536104628,0.020172655099047476,3.921532726823786,16.98217441310224,24254.82953511866
LINTRND_10,gb,0.40687204302752616,-0.008696966107117048,0.025672434074100074,2.733787097590966,12.051465675519493,110.46164514922602
PR_INT_0,gb,0.5006956989983018,-0.00869252802172987,0.10287171106031678,3.885716905663517,16.81753251930058,1456.0234704743907
PR_INT_20,gb,-0.0610690190600859,-0.008642946387872672,0.03866039154258149,3.9217798561199224,16.9833151694221,-inf
CMMA_10_252,gb,0.4219551971492882,-0.008620758229214027,0.03841963041940054,3.9217798561199224,16.9833151694221,-inf
ENT_2_10,gb,0.27159147241109177,-0.008647152514336903,0.017502482670226662,3.9217179572651206,16.983029436292156,52022.714326000176
ENT_4_16,gb,0.2812207605234139,-0.008812494638344418,0.008200285075393663,3.921243313683182,16.980838556413087,23651.809057938746
FTI_LP,gb,0.005228441882641599,-0.009231318229824233,0.032810801053062555,3.9217798561199224,16.9833151694221,-inf
FTI_BP,gb,0.13860271287397902,-0.008661923394189135,0.031261572578817974,2.6986102610271425,11.916777078387781,115.31617303432706
FTI_BF,gb,0.35454166505650825,-0.008708103028063307,-0.004976807770301536,2.7058965126965027,11.944642412460272,90.7855455083119
