Date,Open,High,Low,Close,Volume,RSI_20,RSI_25,DT_RSI_2_20,STO_20_1,MADIFF_10_100_0,MADIFF_10_100,MACD_10_100_5,LINTRND_10,PR_INT_0,PR_INT_20,CMMA_10_252,ENT_2_10,ENT_4_16,FTI_LP,FTI_BP,FTI_BF,RSI_20_ta,RSI_25_ta
20201006,1573.2900390625,1582.3800048828125,1546.9200439453125,1550.1500244140625,4453390000,,,,,,,,,,,,,,,,,53.33035635375136,53.59192880014282
20201007,1560.989990234375,1580.5999755859375,1560.989990234375,1577.800048828125,3814750000,,,,,,,,,,,,,,,,,51.35513266788472,51.97310237941119
20201008,1584.1199951171875,1588.1600341796875,1580.52001953125,1587.72998046875,3867640000,,,,,,,,,,,,,,,,,54.67787986591732,54.656083290860366
20201009,1593.0999755859375,1605.280029296875,1593.0999755859375,1604.760009765625,3944090000,,,,,,,,,,,,,,,,,55.908685253560265,55.65787624658353
20201012,1617.239990234375,1646.989990234375,1617.239990234375,1637.550048828125,3435760000,,,,,,,,,,,,,,,,,59.05511042054575,58.24130654631921
20201013,1639.510009765625,1639.8599853515625,1622.780029296875,1628.5,3611100000,,,,,,,,,,,,,,,,,61.70864388399393,60.45531954007476
20201014,1629.6600341796875,1635.0699462890625,1609.8499755859375,1615.3199462890625,3858510000,,,,,,,,,,,,,,,,,59.90125447482375,59.01376878713606
20201015,1598.8499755859375,1613.75,1592.469970703125,1610.760009765625,3724550000,,,,,,,,,,,,,,,,,54.632692420663474,54.75935363602923
20201016,1616.050048828125,1627.81005859375,1608.3599853515625,1610.760009765625,4688030000,,,,,,,,,,,,,,,,,56.862294642344544,56.57966718949461
20201019,1615.550048828125,1620.6600341796875,1578.75,1582.3199462890625,4091080000,,,,,,,,,,,,,,,,,56.77691147726915,56.510815048770155
20201020,1586.739990234375,1605.800048828125,1583.780029296875,1590.18994140625,3917850000,,,,,,,,,,,,,,,,,52.03759593620483,52.66422700444401
20201021,1588.4000244140625,1601.3199462890625,1585.6700439453125,1587.18994140625,4103960000,,,,,,,,,,,,,,,,,52.279198131656734,52.85683066536192
20201022,1588.3900146484375,1597.3299560546875,1575.97998046875,1593.5,4172060000,,,,,,,,,,,,,,,,,52.27752666299508,52.855479835261086
20201023,1597.3599853515625,1598.3900146484375,1585.3699951171875,1596.739990234375,3651600000,,,,,,,,,,,,,,,,,53.674639986794695,53.95394903279828
20201026,1587.1199951171875,1588.1700439453125,1551.0899658203125,1568.6500244140625,4002210000,,,,,,,,,,,,,,,,,51.85054711457017,52.49933507299577
20201027,1569.489990234375,1575.9599609375,1563.5799560546875,1569.1400146484375,3962400000,,,,,,,,,,,,,,,,,48.84236727731234,50.07800928620051
20201028,1547.0699462890625,1547.0699462890625,1508.469970703125,1509.6400146484375,5139970000,,,,,,,,,,,,,,,,,45.322511702088775,47.19461104374758
20201029,1515.1700439453125,1544.72998046875,1506.9300537109375,1530.280029296875,4911860000,,,,,,,,,,,,,,,,,40.90723841529077,43.48381666500439
20201030,1523.0400390625,1527.6199951171875,1490.719970703125,1507.6500244140625,4843930000,,,,,,,,,,,,,,,,,42.36534352861851,44.6031853382353
20201102,1517.5899658203125,1532.6500244140625,1506.7900390625,1520.31005859375,4314690000,,,,,,,,,,,,,,,,,41.61678232287857,43.974893009005115
20201103,1530.02001953125,1556.6199951171875,1530.02001953125,1544.719970703125,4241380000,,,,,,,,,,,,,,,,,43.99257873416445,45.789080182927236
20201104,1566.5,1608.02001953125,1566.5,1590.1199951171875,4790400000,,,,,,,,,,,,,,,,,50.24714488516615,50.67224217554269
20201105,1611.56005859375,1630.2099609375,1611.56005859375,1621.22998046875,4858150000,,,,,,,,,,,,,,,,,56.55529494633223,55.79550579370235
20201106,1618.800048828125,1626.1400146484375,1604.3199462890625,1620.8900146484375,4842460000,,,,,,,,,,,,,,,,,57.4673664871344,56.55079308429465
20201109,1654.75,1671.22998046875,1626.8499755859375,1628.510009765625,8570510000,,,,,,,,,,,,,,,,,61.67301895984946,60.078867191461846
20201110,1623.52001953125,1629.4599609375,1607.56005859375,1623.0,6037470000,,,,,,,,,,,,,,,,,56.55899676489291,55.966550433854515
20201111,1631.27001953125,1643.9200439453125,1631.27001953125,1640.6300048828125,4635560000,,,,,,,,,,,,,,,,,57.48001221607784,56.73212785890559
20201112,1636.6700439453125,1640.3699951171875,1618.5799560546875,1626.6099853515625,4909660000,,,,,,,,,,,,,,,,,58.13108448403699,57.27132627766921
20201113,1632.4100341796875,1649.0999755859375,1629.2900390625,1644.8900146484375,4719580000,,,,,,,,,,,,,,,,,57.401209670989715,56.69077695900283
20201116,1648.449951171875,1662.449951171875,1648.449951171875,1661.52001953125,5295510000,,,,,,,,,,,,,,,,,59.42056995835594,58.346815272669005
20201117,1655.1099853515625,1660.5699462890625,1646.77001953125,1653.449951171875,4812180000,,,,,,,,,,,,,,,,,60.24426614487432,59.02448412729796
20201118,1654.1600341796875,1657.239990234375,1633.9000244140625,1634.1600341796875,5284810000,,,,,,,,,,,,,,,,,60.06122172492335,58.882150810197174
20201119,1631.1099853515625,1642.6400146484375,1625.02001953125,1640.510009765625,4363370000,,,,,,,,,,,,,,,,,55.7358598982455,55.499458836057826
20201120,1639.47998046875,1639.8199462890625,1628.02001953125,1628.3499755859375,4236370000,,,,,,,,,,,,,,,,,56.92167463363194,56.44589217774516
20201123,1631.3800048828125,1641.8599853515625,1621.7900390625,1634.280029296875,5057550000,,,,,,,,,,,,,,,,,55.409561030165044,55.26112842081608
20201124,1640.489990234375,1664.4100341796875,1640.489990234375,1662.489990234375,6280290000,,,,,,,,,,,,,,,,,56.76915988703246,56.334863100398266
20201125,1663.6600341796875,1665.0,1655.989990234375,1662.280029296875,4910440000,,,,,,,,,,,,,,,,,60.0318002435569,58.94529764482248
20201127,1667.0,1669.9100341796875,1661.8800048828125,1665.8699951171875,2778390000,,,,,,,,,,,,,,,,,60.48431897319612,59.310558925927914
20201130,1663.9300537109375,1663.9300537109375,1645.2900390625,1658.77001953125,6308410000,,,,,,,,,,,,,,,,,59.82893115363726,58.8095950151678
20201201,1669.5899658203125,1687.52001953125,1669.5899658203125,1679.489990234375,5418480000,,,,,,,,,,,,,,,,,60.656275578708396,59.46708618725096
20201202,1675.52001953125,1685.77001953125,1669.72998046875,1685.02001953125,5041250000,,,,,,,,,,,,,,,,,61.53009050020993,60.16111695573137
20201203,1684.68994140625,1690.18994140625,1677.550048828125,1682.239990234375,5065340000,,,,,,,,,,,,,,,,,62.87231529674692,61.23041273469427
20201204,1683.1500244140625,1692.6600341796875,1683.1500244140625,1692.6199951171875,5099620000,,,,,,,,,,,,,,,,,62.48692452286257,60.94426914927151
20201207,1690.8399658203125,1693.010009765625,1684.7900390625,1691.0799560546875,4804500000,,,,,,,,,,,,,,,,,63.65791617707496,61.87115231520399
20201208,1688.0699462890625,1698.72998046875,1683.77001953125,1696.0400390625,4584390000,,,,,,,,,,,,,,,,,62.91327064597139,61.325059115526216
20201209,1697.3900146484375,1701.6500244140625,1675.56005859375,1681.0799560546875,5232800000,,,,,,,,,,,,,,,,,64.38863227632307,62.485551159844185
20201210,1675.0699462890625,1685.1600341796875,1667.9100341796875,1679.25,4658480000,,,,,,,,,,,,,,,,,58.519997708592996,58.133964472776654
20201211,1674.8900146484375,1680.18994140625,1664.2099609375,1679.1700439453125,4375470000,,,,,,,,,,,,,,,,,58.474772058413684,58.099987486102776
20201214,1683.1800537109375,1694.0899658203125,1670.739990234375,1671.719970703125,4623850000,,,,,,,,,,,,,,,,,59.97493354642193,59.24321493185557
20201215,1680.3399658203125,1691.9000244140625,1674.68994140625,1691.5799560546875,4387080000,,,,,,,,,,,,,,,,,59.20362896129101,58.671929915638046
20201216,1692.06005859375,1701.06005859375,1687.5999755859375,1696.260009765625,4067040000,,,,,,,,,,,,,,,,,61.36209571641238,60.31686304464772
20201217,1701.3800048828125,1707.1300048828125,1699.0400390625,1703.800048828125,4192810000,,,,,,,,,,,,,,,,,63.00070725328146,61.583443220191135
20201218,1703.510009765625,1705.8800048828125,1684.77001953125,1695.719970703125,7097100000,,,,,,,,,,,,,,,,,63.3743796516256,61.87314663271513
20201221,1685.530029296875,1696.6400146484375,1666.4200439453125,1693.02001953125,4748580000,,,,,,,,,,,,,,,,,58.155542782942184,58.02553099757344
20201222,1695.3900146484375,1695.47998046875,1683.3800048828125,1689.0999755859375,4053310000,,,,,,,,,,,,,,,,,60.05440037014866,59.46542628031401
20201223,1690.199951171875,1699.699951171875,1688.8900146484375,1689.300048828125,3779160000,,,,,,,,,,,,,,,,,58.58145247120776,58.367577475873986
20201224,1691.010009765625,1696.81005859375,1689.52001953125,1694.81005859375,1883780000,,,,,,,,,,,,,,,,,58.747683102629544,58.4921667316296
20201228,1704.9000244140625,1717.5699462890625,1704.9000244140625,1715.2099609375,3535460000,,,,,,,,,,,,,,,,,61.53415179457039,60.59826804167573
20201229,1721.9300537109375,1725.1400146484375,1712.3800048828125,1713.219970703125,3393290000,,,,,,,,,,,,,,,,,64.61855061358997,62.996200633843856
20201230,1718.1400146484375,1720.72998046875,1710.8499755859375,1711.3499755859375,3154850000,,,,,,,,,,,,,,,,,63.427103472903354,62.11978789707076
20201231,1712.0699462890625,1722.68994140625,1708.02001953125,1720.5,3179040000,,,,,,,,,,,,,,,,,61.51494237306151,60.71069955125189
20210104,1724.97998046875,1726.6800537109375,1677.3499755859375,1696.8599853515625,5015000000,,,,,,,,,,,,,,,,,63.948192990670215,62.590668941753
20210105,1695.0,1713.25,1693.22998046875,1708.219970703125,4591020000,,,,,,,,,,,,,,,,,55.387877476080014,56.097553506049145
20210106,1697.6500244140625,1726.0899658203125,1691.4599609375,1706.75,6064110000,,,,,,,,,,,,,,,,,55.93670188713904,56.51293858189027
20210107,1715.6500244140625,1738.6199951171875,1715.6500244140625,1734.7900390625,5099160000,,,,,,,,,,,,,,,,,59.49911342483417,59.24148835523489
20210108,1740.6600341796875,1748.5400390625,1727.8599853515625,1747.3299560546875,4773040000,,,,,,,,,,,,,,,,,63.781759518089565,62.634696179428836
20210111,1737.0799560546875,1742.550048828125,1729.9100341796875,1732.239990234375,4465430000,,,,,,,,,,,,,,,,,62.781450827737636,61.86670446408405
20210112,1733.1800537109375,1735.3900146484375,1718.260009765625,1730.199951171875,4994950000,,,,,,,,,,,,,,,,,61.67236345430973,61.01774354521928
20210113,1731.969970703125,1743.8800048828125,1729.280029296875,1739.6700439453125,4602510000,,,,,,,,,,,,,,,,,61.318558285176294,60.748307870245185
20210114,1740.6500244140625,1744.9599609375,1728.6099853515625,1729.739990234375,5198480000,,,,,,,,,,,,,,,,,62.92455126462352,62.002013444806536
20210115,1726.8699951171875,1728.97998046875,1710.7099609375,1716.1099853515625,5369820000,,,,,,,,,,,,,,,,,58.84199216058234,58.891403385132875
20210119,1723.0699462890625,1734.6199951171875,1720.780029296875,1731.4200439453125,5014440000,,,,,,,,,,,,,,,,,57.75428497883921,58.05475043874385
20210120,1741.97998046875,1766.3900146484375,1741.97998046875,1761.97998046875,4566190000,,,,,,,,,,,,,,,,,61.483762671049156,60.93180866232096
20210121,1766.0899658203125,1771.239990234375,1760.7099609375,1766.8599853515625,4501760000,,,,,,,,,,,,,,,,,65.56377867402334,64.19362582540424
20210122,1763.1400146484375,1769.52001953125,1757.489990234375,1764.2099609375,5110890000,,,,,,,,,,,,,,,,,64.68132644242894,63.51773283299976
20210125,1771.4000244140625,1775.5799560546875,1743.3800048828125,1774.6400146484375,7000840000,,,,,,,,,,,,,,,,,66.02897905397855,64.60472357665307
20210126,1778.0,1782.93994140625,1773.72998046875,1775.81005859375,6137500000,,,,,,,,,,,,,,,,,67.0853135390262,65.46125079334311
20210127,1772.739990234375,1772.739990234375,1722.3900146484375,1731.8900146484375,9976520000,,,,,,,,,,,,,,,,,65.3797927612688,64.17206688784363
20210128,1731.9200439453125,1768.1099853515625,1731.9200439453125,1745.550048828125,6992770000,,,,,,,,,,,,,,,,,54.13674674954614,55.358888112331094
20210129,1740.449951171875,1740.449951171875,1700.739990234375,1709.75,6643370000,,,,,,,,,,,,,,,,,55.808334171818885,56.65466306648841
20210201,1719.449951171875,1742.56005859375,1713.52001953125,1737.0999755859375,5436230000,,,,,,,,,,,,,,,,,50.99198933014634,52.729548101959445
20210202,1746.300048828125,1768.739990234375,1746.300048828125,1760.9599609375,5514090000,,,,,,,,,,,,,,,,,56.091937452912966,56.72283796578908
20210203,1770.97998046875,1774.780029296875,1759.4599609375,1765.0400390625,4864870000,,,,,,,,,,,,,,,,,60.10849155216938,59.9613627079674
20210204,1768.5899658203125,1784.239990234375,1768.3900146484375,1783.93994140625,4879240000,,,,,,,,,,,,,,,,,59.553166571022466,59.51212183965839
20210205,1786.0400390625,1794.0,1782.1199951171875,1790.1099853515625,4879470000,62.19445,61.63359,12.68741,85.08649,34.20756,33.64305,1.15064,0.54138,10.79847,14.51046,11.15351,18.32394,-11.27774,1770.11116,12.0,-32.31585,62.234666510202175,61.694805959543444
20210208,1792.969970703125,1800.8199462890625,1791.1600341796875,1800.77001953125,4648360000,63.66137,62.84634,17.44489,90.04103,34.38468,33.89318,1.55741,5.45192,21.99318,22.06763,13.56924,5.47943,-11.27774,1783.10949,12.0,-29.24584,63.25307579407673,62.53041892950397
20210209,1798.3199462890625,1801.43994140625,1794.6500244140625,1797.6800537109375,4568320000,62.91649,62.25219,-3.85029,92.1161,34.50347,34.15863,1.60686,15.84174,-3.00492,19.04197,11.87774,-2.2426,-11.27774,1792.62136,12.0,-27.38191,64.04109131718116,63.176408148965976
20210210,1801.739990234375,1806.280029296875,1781.93994140625,1794.739990234375,4837070000,62.18771,61.67428,-12.76859,91.09931,35.38934,35.23236,1.38028,15.04073,-9.09825,13.74724,10.3081,-2.2426,-10.19775,1798.31375,13.0,-28.09969,64.55260166720585,63.594357624628486
20210211,1798.219970703125,1802.199951171875,1785.4000244140625,1796.4599609375,4590960000,62.45552,61.88987,-8.07581,90.96468,36.09116,36.43145,1.11641,15.0146,-3.33965,11.12269,8.86937,-2.2426,-9.11641,1804.28324,13.0,-27.10469,63.57286471955705,62.82980827249581
20210212,1794.43994140625,1804.3199462890625,1790.7099609375,1803.1199951171875,4135060000,63.50894,62.7354,4.37434,92.9784,37.66189,38.30388,1.02538,10.40198,19.50502,18.18656,9.32459,-2.2426,-7.63444,1811.43718,13.0,-25.61864,62.500589336283475,61.99606958092422
20210216,1805.3199462890625,1810.8199462890625,1797.8199462890625,1802.1600341796875,5058990000,63.23973,62.52711,-4.98101,92.69662,38.52324,39.35336,0.80086,6.76289,-7.70906,13.49752,6.07037,1.15025,-6.9132,1813.04536,13.0,-25.48041,64.32374652329207,63.45022756027413
20210217,1794.5799560546875,1804.3199462890625,1788.239990234375,1803.1400146484375,4730650000,63.40642,62.65894,-1.63021,92.80552,39.02251,39.98262,0.59731,4.33873,16.49004,18.92001,4.30988,1.15025,-6.62399,1814.77253,13.0,-25.39149,61.23047196727357,61.04829835587795
20210218,1795.1600341796875,1797.3599853515625,1779.97998046875,1793.97998046875,4793650000,60.69832,60.58368,-30.01096,90.10437,39.10682,40.31973,0.21117,0.98392,-1.62571,16.61167,0.09432,-10.34463,-6.62399,1808.62815,13.0,-27.55452,61.33618070485619,61.131081295974845
20210219,1795.8800048828125,1798.0899658203125,1780.8199462890625,1782.6800537109375,4845320000,57.50883,58.11052,-37.88958,84.88186,38.81608,40.06664,-0.23254,-0.02044,-22.95532,5.0888,-4.39508,-10.34463,-5.28809,1800.29701,14.0,-31.56354,61.473422230271325,61.237589311622685
20210222,1770.280029296875,1778.469970703125,1764.4000244140625,1764.9200439453125,5917100000,52.90924,54.47011,-43.34105,76.02228,38.02075,39.44192,-0.87227,-2.15171,-9.27296,0.63091,-9.93629,1.15025,-3.41202,1788.05942,14.0,-32.95754,54.26409893777446,55.59511063402229
20210223,1751.8499755859375,1773.3299560546875,1728.699951171875,1765.9100341796875,6296610000,53.1292,54.63513,-26.07536,70.41568,36.53694,38.29342,-1.40521,-4.24924,9.94905,4.84129,-8.86947,3.02045,-2.914,1775.9732,11.0,-38.4708,49.835097071167475,52.001867550894
20210224,1761.3699951171875,1785.8800048828125,1752.739990234375,1784.239990234375,6012790000,57.04018,57.59907,3.41102,72.22844,35.72546,37.56311,-1.08633,-3.83718,20.95538,13.50309,-1.97343,3.02045,-3.41202,1774.69776,11.0,-38.56072,51.9667799754106,53.6149911641876
20210225,1777.969970703125,1784.06005859375,1732.489990234375,1739.699951171875,6547470000,47.00753,49.42538,-11.28452,59.94976,33.72003,35.91756,-2.0906,-8.43253,-22.29454,2.40625,-15.53362,3.02045,-4.86298,1761.42176,14.0,-36.72884,55.44208918001193,56.28360670056257
20210226,1745.800048828125,1755.9200439453125,1722.3699951171875,1731.4200439453125,6526070000,45.44345,48.10352,-12.82654,49.25674,31.63792,34.13806,-2.66029,-13.32722,-13.41596,-3.64282,-16.48256,3.02045,-5.75308,1747.91477,14.0,-35.03817,48.31155999409662,50.427039119552816
20210301,1747.699951171875,1778.1400146484375,1747.699951171875,1773.4000244140625,5114820000,53.67045,54.52651,6.46536,53.35172,30.179,32.85874,-1.92588,-7.95597,17.00568,4.16944,-1.15002,3.02045,-7.21896,1749.69126,14.0,-36.0516,48.721551368002075,50.74235433577128
20210302,1774.47998046875,1776.449951171875,1756.780029296875,1757.739990234375,5536010000,50.67009,52.02452,-0.76239,48.89738,28.57262,31.35666,-1.78538,-5.56817,-25.20125,-7.74009,-5.31372,3.02045,-8.58498,1747.99155,14.0,-36.61901,54.12102211091082,54.94968316241764
20210303,1754.0799560546875,1760.6800537109375,1733.1099853515625,1733.5899658203125,6173660000,46.45443,48.453,-6.77756,36.82662,26.16139,29.16361,-2.20357,-5.19459,-22.39304,-16.63608,-11.80087,14.28421,-9.01379,1740.17062,14.0,-35.78788,49.90720576273067,51.46176798775769
20210304,1733.300048828125,1748.0,1693.800048828125,1713.77001953125,7195400000,43.33942,45.76696,-10.20827,30.23957,22.95989,26.2207,-2.97504,-6.23111,-11.34285,-19.55774,-15.96827,24.38573,-8.58498,1728.39305,13.0,-35.86919,46.061819138357876,48.214486395493
20210305,1724.550048828125,1747.969970703125,1696.4599609375,1743.7099609375,6851070000,48.79873,50.11817,8.01395,34.37664,21.0298,24.40086,-2.43554,-3.4499,11.6985,-13.16572,-3.63611,24.38573,-6.9252,1728.2057,13.0,-35.2926,44.540661364630544,46.915964977586256
20210308,1744.3699951171875,1758.68994140625,1727.8800048828125,1728.989990234375,5871710000,46.48099,48.14012,1.45999,32.94168,19.6757,22.81473,-2.33276,-3.9613,-15.5183,-18.23618,-7.2988,24.38573,-5.6574,1725.69916,12.0,-34.47904,48.588854904833475,50.087737389691696
20210309,1747.280029296875,1773.06005859375,1747.280029296875,1760.1300048828125,5513560000,51.60003,52.28962,10.96381,40.85533,18.8651,21.81432,-1.3908,-0.78376,9.22219,-12.92203,4.39797,24.38573,-6.9252,1734.10433,13.0,-37.99173,49.16236874059363,50.53971723473529
20210310,1768.68994140625,1778.43994140625,1763.9599609375,1769.800048828125,5847380000,53.06741,53.49333,13.26619,48.88563,17.93746,20.85416,-0.52165,0.08148,1.93424,-10.93872,7.86981,14.28421,-8.4729,1747.36277,10.0,-39.29437,53.20512966859364,53.74948731125485
20210311,1778.52001953125,1798.5400390625,1778.52001953125,1789.050048828125,5312880000,55.87091,55.80542,18.21301,59.72256,18.9253,21.6758,0.33078,1.18043,11.52815,-5.03048,14.67322,11.93527,-9.49169,1763.10196,10.0,-41.09284,54.93706129474917,55.141778989338974
20210312,1779.199951171875,1787.5899658203125,1773.47998046875,1786.8299560546875,4476280000,55.46866,55.4741,9.68694,66.31478,20.16827,22.80087,0.7281,1.99846,15.24836,2.09685,12.59326,11.93527,-10.07055,1775.16107,10.0,-40.12845,55.05816793164225,55.23886392025565
20210315,1786.0699462890625,1795.5999755859375,1775.27001953125,1795.06005859375,4900100000,56.68554,56.47204,14.96022,73.05395,20.34461,22.91686,1.13584,10.58978,13.82436,7.85761,13.66185,1.15025,-11.20966,1788.31108,10.0,-36.52312,56.30706661601364,56.23575826347674
20210316,1798.3399658203125,1806.75,1793.02001953125,1797.3900146484375,4613080000,57.03542,56.75784,16.93756,79.27369,21.02522,23.60248,1.24489,19.16881,-2.20704,6.19032,14.04018,-2.2426,-11.9476,1795.78368,10.0,-35.68576,58.47644915634446,57.9769753931358
20210317,1789.5400390625,1807.47998046875,1784.06005859375,1802.1800537109375,4561660000,57.77354,57.35745,22.29608,84.62841,22.44176,25.09176,1.29386,20.41206,16.70456,12.73553,14.47792,-2.2426,-12.67184,1801.47013,10.0,-35.04784,56.36376239210543,56.30345451379818
20210318,1790.3800048828125,1797.1400146484375,1770.9599609375,1772.75,5118590000,51.99629,52.68222,-18.27619,79.56872,23.61468,26.13852,0.44347,9.43342,-17.42792,4.04254,1.60635,1.15025,-12.21431,1798.62487,10.0,-35.95024,56.521591357536884,56.42850614293873
20210319,1771.739990234375,1778.1199951171875,1759.510009765625,1771.8699951171875,7757420000,51.83315,52.54881,-18.34827,75.93755,23.88711,26.49687,-0.06973,3.25727,0.22295,3.75323,-0.9669,11.93527,-11.28718,1795.8482,12.0,-35.38565,52.11817602792097,52.9271660840811
20210322,1773.6600341796875,1795.489990234375,1772.6199951171875,1788.06005859375,4316260000,54.59225,54.74511,4.1474,78.26404,25.1832,27.91633,0.08848,0.34448,18.7127,11.52294,4.07589,11.93527,-10.53433,1793.51365,10.0,-32.0479,52.51925885984908,53.23849389392636
20210323,1788.52001953125,1797.6500244140625,1776.1700439453125,1779.8299560546875,4669010000,52.96868,53.43545,-4.83718,77.40179,25.06169,28.04088,-0.12194,-0.00616,-12.68994,5.06183,-1.31258,14.28421,-9.3721,1788.79007,10.0,-32.01453,55.55241758867481,55.60556903644691
20210324,1783.81005859375,1790.8699951171875,1765.8900146484375,1765.969970703125,4783020000,50.31602,51.28327,-12.55693,72.76293,24.50125,27.56198,-0.64773,-2.33313,-21.61156,-5.10193,-7.46976,24.38573,-9.3721,1781.60657,10.0,-31.96385,54.39311475804296,54.691516390782624
20210325,1761.0999755859375,1776.5400390625,1750.780029296875,1771.449951171875,4948340000,51.33043,52.0782,-1.10011,71.27719,23.32905,26.63825,-0.7741,-3.58756,12.60568,0.83285,-5.25893,24.38573,-9.3721,1776.27285,16.0,-36.16105,49.18365656781137,50.52042150724746
20210326,1773.4599609375,1799.9599609375,1772.81005859375,1798.0999755859375,5483160000,55.93591,55.73698,12.94796,78.10105,22.86838,26.39991,-0.20919,-0.79447,25.53451,12.30008,5.89852,18.32394,-9.3721,1780.01608,11.0,-34.92137,51.8268520537999,52.571116210308396
20210329,1796.699951171875,1804.8299560546875,1785.9000244140625,1801.010009765625,4628180000,56.41002,56.11806,13.98832,83.50357,22.22586,26.1947,0.29098,-0.00065,7.22667,14.09902,6.63637,10.9897,-9.3721,1785.83243,11.0,-36.52257,56.32330469330659,56.1320895235788
20210330,1796.9200439453125,1797.1099853515625,1786.530029296875,1792.6300048828125,4121510000,54.62832,54.70526,-3.5367,84.64806,21.45362,25.59995,0.20735,0.16967,-9.3679,8.93079,3.12992,18.32394,-9.3721,1789.26099,11.0,-38.08691,56.363907596332574,56.16455709636624
20210331,1797.77001953125,1811.6700439453125,1797.27001953125,1801.8800048828125,4578050000,56.23447,55.97952,5.11681,86.99677,21.11101,24.99112,0.51578,4.4558,6.85517,10.94226,7.00519,24.38573,-9.3721,1792.26972,19.0,-41.17584,56.52819039658116,56.29468384420361
20210401,1812.25,1823.0999755859375,1812.25,1822.5400390625,4162130000,59.5971,58.68379,13.58536,91.1838,22.26007,25.8388,1.05878,7.54617,15.0969,16.15092,15.02543,24.38573,-9.53926,1805.21275,11.0,-37.62484,59.27747003096565,58.48179108484862
20210405,1829.7099609375,1855.52001953125,1829.7099609375,1852.56005859375,4005030000,63.84586,62.19867,18.09602,93.34954,24.02956,27.29986,1.94121,12.04507,21.03057,23.00578,23.74044,24.38573,-10.52358,1824.52682,11.0,-35.97022,62.30343993091086,60.93709048881064
20210406,1851.2900390625,1855.969970703125,1847.27001953125,1850.0999755859375,4081270000,63.27191,61.75024,2.82857,93.76613,25.6857,28.62178,2.22694,19.80751,-4.357,19.4273,20.29944,24.38573,-10.92092,1840.77206,11.0,-32.33582,65.62651085087754,63.70085334495764
20210407,1849.8900146484375,1858.9100341796875,1848.949951171875,1857.719970703125,4120810000,64.31778,62.61978,6.27406,95.47723,27.48099,30.02157,2.43028,24.46302,23.52951,26.65343,21.03623,24.38573,-12.08354,1853.93717,10.0,-29.27018,65.2338030053447,63.39772869760718
20210408,1864.2099609375,1867.5799560546875,1861.0999755859375,1867.0699462890625,3907100000,65.58361,63.67526,10.89804,96.83927,29.89776,32.23805,2.7337,24.51763,9.17495,27.54842,21.65395,14.28421,-12.23189,1865.1178,10.0,-27.54137,67.33813116985307,65.16392806943556
20210409,1865.3199462890625,1883.2099609375,1864.9100341796875,1882.8900146484375,3640390000,67.6289,65.39731,16.85907,97.81231,32.28831,34.32287,2.91062,24.51151,27.87842,34.42493,23.56904,11.93527,-12.11238,1879.08657,10.0,-25.60333,67.49864409664326,65.29912807298601
20210412,1880.27001953125,1883.9000244140625,1875.18994140625,1881.8199462890625,3588900000,67.34395,65.17959,-1.28262,98.02069,33.97619,35.7354,2.69795,25.70187,5.6601,33.55472,19.34713,14.28421,-11.93625,1888.32642,10.0,-24.72374,69.61564695584984,67.09103945944747
20210413,1883.760009765625,1894.6600341796875,1882.4000244140625,1891.5999755859375,3734720000,68.61612,66.2493,5.67692,97.97152,35.65005,37.06824,2.73744,25.94485,18.73908,36.24482,19.82596,14.28421,-11.88832,1896.01116,10.0,-24.41741,70.09431128000858,67.49915251284797
20210414,1891.3699951171875,1892.469970703125,1877.510009765625,1879.4200439453125,3985350000,65.28217,63.71023,-24.88872,95.11696,37.08162,38.39387,2.10093,19.53048,-23.86005,26.27779,11.97252,14.28421,-12.14084,1896.31912,10.0,-25.48373,71.13793622689882,68.38955289066779
20210415,1887.3199462890625,1903.760009765625,1887.3199462890625,1902.1199951171875,4033420000,68.30352,66.22338,-11.06908,96.38729,38.58593,40.07712,1.99196,16.94392,18.66739,30.35393,17.21527,14.28421,-11.98609,1903.76288,10.0,-25.55684,69.77386743706677,67.36640311126806
20210416,1903.0,1911.1600341796875,1900.5,1908.8599853515625,4163820000,69.14281,66.93167,-8.32673,97.11349,39.78913,41.35025,1.97282,15.39958,16.9949,33.15411,15.93743,1.15025,-12.24414,1912.86413,18.0,-17.33235,71.96467526006062,69.22329906014457
20210419,1905.4300537109375,1907.0699462890625,1893.25,1899.050048828125,3810290000,66.44716,64.86929,-23.21434,95.55872,40.10739,41.73873,1.55156,13.63532,-12.81548,26.71693,8.81822,-10.34463,-11.93625,1911.61254,10.0,-15.71502,72.29229270052457,69.50343615888691
20210420,1897.1500244140625,1897.1500244140625,1877.3800048828125,1885.6800537109375,4342650000,62.92752,62.15051,-29.0733,91.7434,40.27588,42.17564,0.82415,6.3776,-16.40131,18.42881,1.52052,1.15025,-11.00315,1905.38263,10.0,-17.11256,69.3841604346442,67.32827801921641
20210421,1881.2099609375,1899.3499755859375,1878.5,1898.75,3887250000,64.84373,63.69974,-13.96963,91.9163,40.67234,42.42194,0.57495,3.55831,24.95264,26.44464,5.40674,3.02045,-10.67755,1903.63475,10.0,-17.50701,64.15438466889225,63.3523868967796
20210422,1896.93994140625,1900.0799560546875,1873.280029296875,1878.699951171875,4245140000,59.84842,59.78909,-21.93486,87.86437,40.31881,42.22285,-0.06063,0.07825,-20.6944,16.28081,-4.54516,3.02045,-10.33826,1896.77072,10.0,-19.20656,66.75715277294083,65.44966554506321
